"X.AUTHID","sent_seq_id","binLabelScr","WhetherNeg","NegScr","target_entities","target_ent_size","spec_domain","binScrLevel0","binScrLevel1","binScrLevel2","whetherCentral","sent_rec_scr"
"b'http://www.wholefoodsmarket.com/blog/whole-story/what-halal-about'",4651,0.8,0,0,"(No subject)","0","wholefoodsmarket","0",0,1,0,0
"b'http://www.wholefoodsmarket.com/blog/whole-story/what-halal-about'",4653,0.8,0,0,"(No subject)","0","wholefoodsmarket","0",0,1,0,0
"b'http://www.wholefoodsmarket.com/blog/whole-story/what-halal-about'",4658,1,0,0,"(No subject)","0","wholefoodsmarket","0",0,1,0,0
"b'http://www.wholefoodsmarket.com/blog/whole-story/what-halal-about'",4663,0.8,0,0,"(No subject)","0","wholefoodsmarket","0",0,1,0,0
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1817,0.4,1,0.295,"['we']","1","fitbit","1",0,0,1,6
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1799,0.4,1,0.714,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1825,0.4,1,0.318,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1819,0.2,1,0.277,"I","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1810,0.2,1,0.259,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1821,0.4,1,0.196,"kind","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1802,0.4,1,0.178,"department director","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1798,0.4,1,0.15,"['Comments']","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1806,0.4,1,0.115,"I","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1822,0.4,1,0.099,"['I', 'blood pressure', 'I', 'it']","4","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1808,0.4,1,0.076,"['hours', 'you']","2","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1795,0.4,0,0,"Birch","1","fitbit","1",0,0,1,4
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1809,0.4,0,0,"I","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1818,0.2,0,0,"I","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1814,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'",1826,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1832,0.4,1,0.238,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1848,0.4,1,0.169,"I","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1841,0.4,1,0.163,"['I', 'I']","2","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1831,0.4,1,0.149,"features","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1842,0.4,1,0.131,"I","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1859,0.2,1,0.114,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1853,0.4,0,0,"['I', 'I', 'discussion', 'fitbit user']","4","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1856,0.4,0,0,"['it', 'you']","2","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1847,0.2,0,0,"I","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1835,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1840,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1846,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1855,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",1857,0.6,0,0.036,"['you', 'bit', 'I', 'alarm', 'it', 'it', 'it', 'I']","8","fitbit","0",1,0,0,1
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1872,0.4,1,0.323,"['I', 'stomach']","2","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1898,0.4,1,0.32,"I","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1863,0.4,1,0.319,"I","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1871,0.2,1,0.231,"I","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1864,0.2,1,0.11,"['feet', 'I', 'I']","3","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1894,0.2,1,0.099,"['I', 'group']","2","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1878,0.4,0,0.107,"['I', 'I', 'I']","3","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1893,0.4,0,0,"['It', 'I', 'I']","3","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1869,0.2,0,0,"['doctor', 'me I']","2","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1879,0.2,0,0,"['It', 'I']","2","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1884,0.2,0,0,"['I', 'I']","2","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1899,0.4,0,0,"I","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1887,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1906,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/fitbit-success-stories-annemarie/'",1876,0.6,0,0,"I","1","fitbit","0",1,0,0,1
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1919,0.2,1,0.22,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1910,0.4,1,0.143,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1924,0.2,0,0,"['you', 'you', 'you', 'you', 'you']","5","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1912,0.2,0,0,"['you', 'you', 'water']","3","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1913,0.4,0,0,"['You', 'you', 'you']","3","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1917,0.4,0,0,"You","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1920,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1921,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1932,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1933,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/holiday-recovery-how-to-get-back-on-track-after-overindulging/'",1914,0.6,0,0,"['goals', 'goals']","2","fitbit","0",1,0,0,1
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1938,0.4,1,0.365,"I","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1958,0.4,1,0.265,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1971,0.2,1,0.231,"['Ill', 'I', 'I']","3","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1949,0.4,1,0.213,"['I', 'I', 'I']","3","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1963,0.4,1,0.196,"body","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1953,0.4,1,0.085,"['I', 'I', 'I', 'I', 'I']","5","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1945,0.2,0,0,"['you I', 'tips']","2","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1936,0.4,0,0,"Tracy","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1948,0.2,0,0,"Tracy","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1952,0.4,0,0,"['it']","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1960,0.4,0,0,"I","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1935,0.2,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1937,0.2,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1940,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1962,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1965,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1969,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1973,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-alcohol-undermines-your-weight-loss-goals/'",1975,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1997,0.4,1,0.365,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1995,0.4,1,0.276,"['Weight', 'I', 'I']","3","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1983,0.2,1,0.234,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1987,0.2,1,0.19,"['it']","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",2002,0.4,1,0.186,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1989,0.4,1,0.167,"body","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1999,0.4,0,0.103,"minutes","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1985,0.4,0,0,"It","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",2003,0.4,0,0,"Brenda","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1977,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1980,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1981,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",1998,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/how-to-keep-the-weight-off-for-good-no-willpower-required/'",2000,0.6,0,0,"(No subject)","0","fitbit","0",1,0,0,1
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2022,0.4,1,0.497,"I","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2026,0.2,1,0.103,"['neck']","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2010,0.4,0,0.286,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2012,0.2,0,0.017,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2011,0.4,0,0,"['I', 'I']","2","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2014,0.4,0,0,"['you', 'i']","2","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2006,0.4,0,0,"['news editor']","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2017,0.2,0,0,"['Best']","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2018,0.4,0,0,"set","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2007,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2024,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/progressive-muscle-relaxation/'",2029,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2050,0.4,1,0.223,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2038,0.2,1,0.221,"['you', 'you', 'you']","3","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2047,0.4,1,0.109,"['one', 'they']","2","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2054,0.4,1,0.065,"['country', 'me']","2","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2036,0.4,0,0.123,"foods","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2043,0.4,0,0.029,"['I', 'doctor', 'I', 'upI', 'I']","5","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2046,0.4,0,0,"['you', 'you', 'you', 'you']","4","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2042,0.4,0,0,"['I', 'effects']","2","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2055,0.4,0,0,"['country', 'me']","2","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2034,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/rocco-dispirito-training-holiday-eating-staying-active-with-fitbit/'",2058,0.4,0,0,"[]","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2086,0.4,1,0.088,"['Our', 'students', 'students', 'Maggie']","4","fitbit","1",0,0,2,6
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2083,0.4,1,0.265,"['study']","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2073,0.4,1,0.175,"Integrated Benefits Institute","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2074,0.4,0,0.125,"['researchers', 'employees', 'employees']","3","fitbit","1",0,0,2,4
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2065,0.4,0,0.042,"['We', 'changes', 'We', 'employees']","4","fitbit","1",0,0,3,4
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2078,0.4,0,0,"['People', 'everyone', 'Maggie']","3","fitbit","1",0,0,1,4
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2084,0.4,0,0,"['Fitbit trackers', 'we', 'Maggie']","3","fitbit","1",0,0,2,4
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2077,0.4,0,0,"['I', '%']","2","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2066,0.4,0,0,"wellness program","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2068,0.2,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/spreading-the-fitbit-love-to-the-workplace/'",2075,0.4,0,0,"(No subject)","0","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/vacation/'",2121,0.4,1,0.184,"['I', 'I', 'We', 'I', 'I']","5","fitbit","1",0,0,1,6
"b'https://blog.fitbit.com/vacation/'",2101,0.2,1,0.355,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/vacation/'",2097,0.2,1,0.251,"I","1","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/vacation/'",2096,0.2,1,0.229,"['Comments', 'doctor', 'you']","3","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/vacation/'",2116,0.4,1,0.135,"(No subject)","0","fitbit","1",0,0,0,5
"b'https://blog.fitbit.com/vacation/'",2122,0.4,0,0.153,"I","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/vacation/'",2113,0.4,0,0.039,"['You', 'you', 'you', 'i', 'i', 'i', 'i', 'i']","8","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/vacation/'",2115,0.4,0,0.039,"['I', 'i', 'I', 'I', 'idea']","5","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/vacation/'",2119,0.4,0,0,"['I', 'child']","2","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/vacation/'",2100,0.4,0,0,"['I']","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/vacation/'",2102,0.4,0,0,"['I']","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/vacation/'",2114,0.4,0,0,"I","1","fitbit","1",0,0,0,2
"b'https://blog.fitbit.com/vacation/'",2106,0.4,0,0,"[]","0","fitbit","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2016/07/11/how-a-loyalty-program-puts-the-fun-back-in-the-office/'",2143,0.6,0,0,"['customers']","1","xerox","0",1,0,1,3
"b'https://channelpartner.blogs.xerox.com/2016/07/11/how-a-loyalty-program-puts-the-fun-back-in-the-office/'",2155,0.4,0,0,"['Sep', 'Franchise Nagpur', 'Andy Hill', 'Larry Levine']","4","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2016/07/11/how-a-loyalty-program-puts-the-fun-back-in-the-office/'",2132,0.4,0,0,"['I', 'Xerox customers']","2","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2016/07/11/how-a-loyalty-program-puts-the-fun-back-in-the-office/'",2139,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2016/07/11/how-a-loyalty-program-puts-the-fun-back-in-the-office/'",2140,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2016/07/11/how-a-loyalty-program-puts-the-fun-back-in-the-office/'",2152,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2016/07/11/how-a-loyalty-program-puts-the-fun-back-in-the-office/'",2144,0.6,0,0,"(No subject)","0","xerox","0",1,0,0,1
"b'https://channelpartner.blogs.xerox.com/2016/07/11/how-a-loyalty-program-puts-the-fun-back-in-the-office/'",2151,0.6,0,0,"(No subject)","0","xerox","0",1,0,0,1
"b'https://channelpartner.blogs.xerox.com/2017/09/11/channel-partners-grade-xerox-best-in-class/'",2161,0.4,0,0.063,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2017/09/11/channel-partners-grade-xerox-best-in-class/'",2158,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2017/09/11/channel-partners-grade-xerox-best-in-class/'",2170,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2017/09/11/channel-partners-grade-xerox-best-in-class/'",2171,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2017/09/11/channel-partners-grade-xerox-best-in-class/'",2172,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2017/09/11/channel-partners-grade-xerox-best-in-class/'",2174,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/2017/09/11/channel-partners-grade-xerox-best-in-class/'",2176,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/author/carlo-longhi/'",2188,0.4,1,0.283,"(No subject)","0","xerox","1",0,0,0,5
"b'https://channelpartner.blogs.xerox.com/author/carlo-longhi/'",2200,0.4,0,0,"Xerox","1","xerox","1",0,0,1,4
"b'https://channelpartner.blogs.xerox.com/author/carlo-longhi/'",2191,0.4,0,0.092,"['Medium Businesses', 'levers']","2","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/author/carlo-longhi/'",2189,0.4,0,0,"you","1","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/author/carlo-longhi/'",2180,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/author/carlo-longhi/'",2183,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/author/carlo-longhi/'",2193,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/author/carlo-longhi/'",2197,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://channelpartner.blogs.xerox.com/author/carlo-longhi/'",2184,0.6,0,0,"roles","1","xerox","0",1,0,0,1
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2206,0.4,1,0.223,"(No subject)","0","xerox","1",0,0,0,5
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2205,0.4,1,0.054,"(No subject)","0","xerox","1",0,0,0,5
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2202,0.4,0,0,"['Yesterday', 'Xerox']","2","xerox","1",0,0,1,4
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2214,0.4,0,0,"you","1","xerox","1",0,0,0,2
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2207,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2208,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2210,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2213,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://connect.blogs.xerox.com/2012/03/26/xerox-an-important-member-of-the-sterling-cooper-draper-pryce-staff-and-yours-too/'",2216,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://connect.blogs.xerox.com/2012/10/15/making-mobile-print-easy-and-secure-at-gartner-symposium-itxpo/'",2224,0.6,1,0.088,"(No subject)","0","xerox","0",1,0,0,5
"b'https://connect.blogs.xerox.com/2012/10/15/making-mobile-print-easy-and-secure-at-gartner-symposium-itxpo/'",2217,0.6,1,0.038,"['IT e', 'IT']","2","xerox","0",1,0,0,5
"b'https://connect.blogs.xerox.com/2012/10/15/making-mobile-print-easy-and-secure-at-gartner-symposium-itxpo/'",2226,0.4,0,0,"We","1","xerox","1",0,0,1,4
"b'https://connect.blogs.xerox.com/2012/10/15/making-mobile-print-easy-and-secure-at-gartner-symposium-itxpo/'",2223,0.4,0,0,"['importance', 'access']","2","xerox","1",0,0,0,2
"b'https://connect.blogs.xerox.com/2012/10/15/making-mobile-print-easy-and-secure-at-gartner-symposium-itxpo/'",2228,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://connect.blogs.xerox.com/2012/10/15/making-mobile-print-easy-and-secure-at-gartner-symposium-itxpo/'",2229,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
